-0.13523366	-0.11521605	-0.14853048	0.021544069	-0.020010153	0.0748934	-0.0007787282	0.074605495	0.07903125	-0.14065889	0.09412028	-0.15053993	-0.06362537	0.10260494	-0.10961024	0.08838965	0.14878854	-0.1863897	0.09895877	0.013259134
-0.0972345	-0.16360691	-0.15856291	0.03019084	0.026146594	0.118961886	-0.10862158	0.08636227	0.14172378	-0.036424384	0.07417521	-0.03996993	0.051194936	0.15287298	-0.0035618749	0.050071724	0.119503886	-0.036357474	0.11326687	-0.020473365
-0.16407911	-0.11870103	-0.18146124	0.03231253	-0.085669845	0.0701732	-0.1669682	0.07942532	0.13585843	-0.12568633	0.14466374	-0.015335849	0.025428591	0.08178792	-0.02813882	0.160633	0.104992665	-0.12841634	0.21046661	0.040981434
0.017755799	-0.12251723	-0.13711424	-0.021878568	-0.034509785	0.12588663	-0.041487467	0.06321518	0.108922	-0.058118045	0.09291459	-0.097686276	-0.009645471	0.1250309	-0.115720555	0.056912754	0.16958082	-0.16465296	0.04074935	0.048547845
-0.06685925	-0.14886339	-0.22453621	0.0034090662	-0.008975464	0.13786793	-0.07635435	0.07929541	0.14099401	-0.06334649	0.055627495	-0.09961668	-0.022589626	0.15999268	-0.119853504	0.06211817	0.12966551	-0.12597951	0.10833759	0.04923267
-0.034772854	-0.12997238	-0.14001644	-0.0138071515	0.0110085625	0.20153464	-0.096475996	0.05882964	0.10092133	-0.096168794	0.10622223	-0.057150472	-0.012390046	0.13359553	-0.13163796	0.07894888	0.116769195	-0.14565633	0.036759105	0.09407053
-0.056957576	-0.09975959	-0.19178806	-0.0014056383	-0.016987162	0.077925175	-0.113104306	0.1489271	0.14493127	-0.0768963	0.10083768	-0.12312919	-0.03534934	0.13354553	-0.16809769	0.030109046	0.15064442	-0.18124373	0.10637346	0.026195323
-0.1910854	-0.07344295	-0.17876348	-0.021419652	-0.029740222	0.06882654	-0.0756576	0.06564525	0.061278462	-0.13087337	0.07039535	-0.08083041	-0.02526967	0.1394411	-0.09851615	0.05851424	0.13914862	-0.12632658	0.06181035	0.045458958
-0.028333912	-0.19603176	-0.14944373	-0.032649916	-0.055939622	0.13191766	-0.05575334	-0.0067741987	0.11626548	-0.0318271	0.088119686	-0.0823488	0.0037389435	-0.019023305	-0.15519896	0.06903423	0.18623915	-0.12845033	0.10519862	0.056148443
-0.12987027	-0.1250183	-0.21706483	-0.012018286	-0.029847162	0.13751337	-0.11256296	0.03451723	0.10089021	-0.109958775	0.10588626	-0.08097798	0.004564975	0.11820307	-0.13418452	0.07256036	0.1367807	-0.23442715	0.08099531	0.03608558
-0.086595014	-0.16312923	-0.20296717	-0.0017653846	-0.036639526	0.1753663	-0.12872301	0.06526558	0.17195939	-0.16097504	0.13994658	-0.11162729	-0.091739476	0.16351505	-0.16163187	0.08096989	0.10523601	-0.22214986	0.077725396	0.081614986
-0.024350164	-0.115681976	-0.18372294	0.027092721	-0.07147194	0.16230637	-0.032508597	0.06520541	0.13064079	-0.07442556	0.12594551	-0.102869146	-0.07419519	0.079696275	-0.14073986	0.08636656	0.13166575	-0.06532729	0.06404838	0.009894647
-0.05928913	-0.09773193	-0.19418925	0.066798896	-0.031864993	0.16743787	-0.05582486	0.03248204	0.0837125	-0.08021539	0.09297655	-0.11911524	-0.018834535	0.07594269	-0.12936264	0.03627184	0.11899296	-0.17512302	0.10270678	0.05524152
-0.1008428	-0.19913276	-0.0935549	0.021697288	0.031181043	0.09842195	-0.0697764	0.095627494	0.17150712	-0.11423344	0.029406019	-0.15386583	0.04174167	0.14064512	-0.17677538	0.09843427	0.13305764	-0.2559258	0.07535971	-0.0033159198
-0.046503443	-0.08438675	-0.1687469	0.0026939523	0.002533287	0.1899569	-0.017072229	0.06312609	0.12438794	-0.11602622	0.122463346	-0.09399964	-0.042891253	0.11753677	-0.1521144	0.083956376	0.111275986	-0.21206203	0.037120614	0.039815392
