0.123600386	-0.088163614	-0.08471261	0.049627062	-0.06991134
0.060577054	-0.03862242	-0.09104642	0.05994656	-0.008769273
0.16576414	-0.07307275	-0.04787865	0.07451084	0.048118174
0.19871242	-0.02692112	-0.060119495	0.09358536	-0.05028488
0.2084961	-0.05625664	-0.06554061	0.08197996	-0.06696361
0.15356956	-0.007491793	-0.06825374	0.10624675	-0.0527292
0.14370847	-0.07495453	-0.098097496	0.05818455	-0.051553812
0.1618066	-0.038594075	-0.02742816	0.0869115	-0.1072897
0.15257636	-0.09233065	-0.12154976	0.055364337	-0.09659326
0.2227854	-0.06082439	-0.08715892	0.09265972	-0.04736567
0.21518287	-0.090072215	-0.11321517	0.10110316	-0.086941846
0.19644144	-0.062108718	-0.09554045	0.11034007	-0.035954047
0.18879479	-0.05986349	-0.06308115	0.08605929	-0.08224095
0.16537419	-0.034675382	-0.11494134	0.08886016	-0.057617486
0.14142945	-0.078153975	-0.1318286	0.0761801	-0.085988626
0.16907737	-0.0069318507	-0.1017866	0.06126015	-0.04984759
0.21440509	-0.08058663	0.007986867	0.077474296	0.06934094
0.17855452	-0.011202193	-0.051444605	0.072306536	0.02646604
0.09631845	-0.038295012	-0.0394351	0.06916088	-0.03256278
0.22384349	-0.043590628	-0.02854095	0.10210815	0.024182327
0.11682826	-0.120830655	-0.052953426	-0.0017156197	0.06140007
0.10661235	-0.06473152	-0.1095411	0.09220874	-0.07090362
0.21549484	-0.078803524	-0.06520557	0.11086574	0.0026178986
0.19458337	-0.09892373	-0.07059558	0.041366123	-0.09415672
0.108215235	-0.10167578	-0.15213348	0.024025664	0.024736397
0.087999865	-0.100725055	-0.031304505	0.113804966	-0.17141038
0.10670015	-0.04148901	-0.08036735	0.03667652	-0.024862062
0.09488394	-0.077418275	-0.059830323	0.061361156	-0.0041002473
0.040108465	-0.1645236	-0.12830193	0.082983	-0.07598762
0.15714806	-0.028932784	-0.013177269	0.11228429	-0.0054874923
0.15479408	-0.07914297	-0.106364496	0.054651074	-0.03601837
0.21814121	-0.029887676	-0.052414905	0.02617767	-0.059293013
0.14920269	-0.07484268	-0.08230508	0.035012435	-0.049404677
0.22733149	-0.032324128	-0.050325163	0.1007371	-0.051174674
0.14718094	-0.066432424	-0.09822601	0.10987403	-0.065892555
0.005294122	-0.07213898	-0.17794253	0.13548216	-0.1368939
0.18774164	-0.084590964	-0.12689154	0.04292436	-0.07190207
0.21394002	-0.08958877	-0.06778033	0.095506825	-0.041206516
0.09654508	-0.105390325	-0.08858716	0.017301563	-0.003599079
0.085923016	-0.10065139	-0.115133	0.107809395	-0.09771281
0.090714075	-0.12016083	-0.048898373	0.016536558	-0.14467676
0.15366457	-0.05097511	-0.020744963	0.06242353	-0.061295997
0.14535797	-0.033044193	-0.042349312	0.07426392	-0.080521464
0.10247002	-0.18470544	-0.0059248894	-0.055011682	-0.09576316
0.15781339	-0.1506635	-0.07232927	0.09094415	0.060406335
0.09513685	-0.13732785	-0.09860519	0.06076093	-0.027447922
0.106377676	-0.13066746	-0.057978805	0.11330525	-0.083410904
0.117126	-0.098167606	-0.07379313	0.021712638	-0.038852155
0.20120597	-0.08829031	-0.10287637	0.09801349	-0.04805358
0.16080175	-0.015736094	-0.049285278	0.10068677	-0.023986533
0.1266729	-0.15013553	-0.08556822	0.052604295	-0.05014198
0.17986986	-0.08828725	-0.084675625	0.03196532	-0.020383202
0.19439082	-0.05692297	-0.08228665	0.07256415	-0.054025818
0.21861558	-0.09928996	-0.061843127	0.024207868	-0.045986533
0.17126885	-0.067843474	-0.045941148	0.034838066	-0.02611138
0.22072327	-0.0816755	-0.03947655	0.091860116	0.0043267235
0.11993237	-0.07994072	-0.05015853	0.08161995	-0.032360487
0.15648796	-0.13008308	-0.08992508	0.014234032	-0.033697184
0.12843704	-0.06249897	-0.07579215	0.056594905	-0.0648748
0.13925819	-0.12894918	-0.08675132	0.11352798	-0.10801335
0.13595687	-0.059487704	-0.07175542	0.07863667	0.010193652
0.21102922	-0.08888571	-0.023116302	0.10688456	0.0032515216
0.22038224	-0.07277274	-0.06920565	0.04591045	-0.031763487
0.11863209	-0.16922328	-0.10837815	0.04277837	-0.113592684
0.17252798	-0.0073865587	-0.05144278	0.11439832	0.004724889
0.10869907	-0.14910494	-0.10354838	0.050115313	-0.069823004
0.14561887	-0.13335435	-0.07463488	0.09171741	-0.050002035
0.2824641	-0.056112394	-0.0072833886	0.12209248	-0.07011446
0.17835829	-0.08424773	-0.077302	0.09229494	-0.056983013
0.14838497	-0.033278774	0.0053954427	0.081808396	0.013246767
0.15042411	-0.12142231	-0.1269729	0.0741436	-0.11616679
0.11908588	-0.14541702	-0.16765453	0.013849738	-0.06791492
0.115839854	-0.10397121	-0.14227328	0.040655542	-0.20279205
0.1711079	-0.08799558	-0.09683451	0.0682953	-0.08772843
0.20012969	-0.01765067	-0.048758015	0.0745717	-0.052319925
0.10972007	-0.060087565	-0.1659945	0.01905855	-0.1333819
0.12776841	-0.11138447	0.010735096	0.076752774	-0.043708183
0.19078508	-0.04985253	-0.018043172	0.01919041	-0.08773982
0.0959181	-0.09060266	-0.095406495	0.10885446	-0.096482925
0.16614537	-0.03449011	-0.056033947	0.10419405	-0.04578347
0.19653623	-0.07046855	-0.04493544	0.08349512	-0.0034418982
0.21241438	0.035509944	-0.01955373	0.07955259	-0.02548166
0.17969193	-0.081529796	-0.013902441	0.06526471	-0.044657517
0.16902748	-0.008848895	-0.027966809	0.059725203	0.023879094
0.22242679	-0.035553373	-0.056744207	0.064213745	-0.0041505825
0.2062006	-0.096296504	-0.081243806	0.11688507	-0.058073934
0.19004792	-0.058227297	-0.09152958	0.07497498	-0.0027133434
0.22473611	-0.08339332	-0.05146881	0.15925331	0.018449012
0.17525001	-0.008247127	-0.072645284	0.08965998	-0.035096366
0.18272163	-0.082145736	-0.09780586	0.09961535	-0.06883521
0.08706836	-0.05519281	-0.107853316	0.06653021	-0.13400227
0.09886523	-0.07439701	-0.034438066	0.060292993	-0.05771056
0.21373037	-0.062172867	-0.039018117	0.094563276	0.007719534
0.17242193	-0.051699527	-0.036991436	0.122970395	-0.014904716
0.17941077	-0.026334427	-0.07752173	0.09914386	-0.034085594
0.19827105	-0.05313792	-0.06867244	0.10315072	-0.057430442
0.17474024	-0.038925283	-0.060893573	0.09115559	-0.030753655
0.17939466	-0.073051855	-0.11444993	0.032544054	-0.120245755
0.08625538	-0.09575332	-0.18728964	0.06538625	-0.111597285
0.13381878	-0.052030344	-0.03552543	0.10013881	-0.0809363
0.13255423	-0.06061455	-0.066373475	0.055983003	-0.065631956
0.17256892	-0.07003994	-0.11217448	-0.029992243	-0.061850436
0.24010375	-0.061778057	-0.113454975	0.08992482	-0.0067891665
0.0731882	-0.09334868	-0.17259115	-0.009539683	-0.07092065
0.089533746	-0.14656113	-0.09088324	0.03787938	-0.041384857
0.11568246	-0.13238062	-0.07542532	0.11467913	0.02451529
0.18529375	-0.1765222	-0.10224555	0.052153382	-0.032448426
0.13025019	-0.027524216	-0.045636337	0.08859811	0.01368274
0.12888236	-0.10544557	-0.07683335	0.045185957	-0.062956095
0.15190205	-0.07602039	-0.047485497	0.08907884	-0.02888349
0.0845231	-0.1277625	-0.14116119	0.06824481	-0.10898237
0.14177391	-0.07703781	-0.055683684	0.07732341	-0.007978929
0.11876385	-0.11220322	-0.05757263	0.048364777	-0.12995702
0.10124396	-0.083440244	-0.093056835	0.08184465	-0.028739579
0.11600242	-0.109543115	-0.1111712	0.04119398	-0.041470088
