0.09935378	0.248977	0.3147103	-0.1197529	-0.5594531	0.24337372	0.49672708
-0.27592167	0.04882481	0.326006	-0.3330446	-0.42553353	0.14526087	0.12654188
-0.5016189	0.44304034	0.2023174	-0.10645292	-0.21684726	-0.06446279	0.18887503
-0.6010855	0.29448202	0.48790753	-0.4286273	-0.57011735	0.10645737	0.17260566
0.09636225	-0.20253716	0.24725674	-0.32124424	-0.4249874	0.24354462	0.14058106
0.22391178	-0.11995793	0.23786198	-0.2467174	-0.47545794	0.26291367	0.2872761
-0.345008	-0.04359906	0.3598002	-0.2317124	-0.40959138	0.23821107	0.026855135
0.0017748232	0.041431393	0.29202837	-0.19809106	-0.35040447	0.09901478	0.22054705
-0.46171904	0.20093995	0.4929561	0.17663899	-0.36328378	0.19492532	0.25079364
-0.38974532	0.5872113	0.35309854	-0.059317723	-0.4854411	0.031987146	0.5090865
-0.12067165	0.0116449995	0.26365882	-0.6328205	-0.40170306	-0.006972331	0.024060687
