0.07253165	-0.04660154	0.021974403	0.08457238	0.031805407	0.050630216	0.007270193	0.07518992	0.07122113	-0.14154251	-0.100236036	0.12691386	0.05761322	-0.04923306	-0.20689715	-0.04115023	0.060666095	-0.097523764	0.018951114	-0.022694526	0.040493175	-0.024472736	0.0060089314	-0.07151221	-0.047245003	0.016737023	-0.03625241	0.06961022	0.15175247	0.14420554	0.03445537	-0.06165137	0.077856734	-0.123955436	0.04837274	-0.111715265	-0.11251039	-0.013489354	0.16325618	-0.110044755	-0.11100035	-0.13025244	0.09630024	-0.038755238	-0.14647728	-0.11984987	0.043989506	0.12974519	0.1289207	0.015167089	0.060994014	0.086643726	0.051661234	0.03860259	-0.1285572	-0.12016758	0.07183603	0.09354072	-0.030877838	0.12663785	-0.055505782	-0.114051454	-0.11946265	-0.10271649	-0.026711285	-0.018395972	0.12057567	-0.0077335285	0.049630094	-0.029917201	0.1755429	-0.064676955	0.13091211	-0.04624538	-0.053968005	0.001393776	0.053268094	0.1644166	-0.01596491	-0.004105878	-0.023203993	0.024622105	0.105629675	-0.16903993	0.10566937	0.011269043	0.096380755	-0.075590715	-0.10400585	0.094614916	0.07777133	0.0057258643	-0.12539904	0.02212954	0.07032246	0.04823053	-0.14857721	0.017670823	0.0037268815	-0.01845403
0.11867603	0.052544497	0.05362408	0.060896467	0.08975326	0.010658075	-0.033372644	0.07455536	-0.038159374	-0.085422166	-0.053480733	0.10085609	0.15734522	-0.08827337	0.039412256	-0.028884917	0.050008062	-0.1436752	0.04162935	-0.058199335	0.05327379	0.08414294	0.024405155	-0.15514334	0.07123465	-0.022766393	-0.11486727	0.08453022	-0.056263566	0.09716981	0.03438241	0.062486563	0.13696401	-0.00011323554	0.057143405	-0.12521152	0.04027633	-0.11966007	0.07998391	0.025318567	-0.12983696	-0.04503432	0.0445792	-0.030689538	-0.13686246	-0.0018312251	-0.055845965	-0.015335539	-0.06701014	-0.04893641	0.0114310635	0.08132938	0.026109181	-0.03249833	-0.10826666	-0.06295186	0.013855818	-0.0017123462	-0.076184444	0.04574937	-0.014538543	0.014285318	0.054960404	-0.09418758	-0.0772628	0.1465238	0.040665224	0.00014146706	-0.0060684886	-0.038378067	0.12411959	-0.11666173	0.06449894	-0.13021025	-0.004261277	-0.037554856	0.02876365	0.12701973	-0.104436986	0.038990274	-0.13086076	0.110672794	0.052214377	0.018086037	0.15291123	0.0362908	-0.010045179	-0.027423665	0.019784402	-0.03429369	-0.01845382	0.036814753	-0.023804894	0.0372483	-0.049051806	0.09660095	-0.13190702	-0.003324487	-0.02717202	-0.026438937
0.12430653	0.028592397	0.08038785	-0.027888827	0.13344657	-0.019009138	-0.1389699	-0.0018822912	0.0035017477	-0.16978653	-0.08487795	0.09029628	-0.051692814	-0.09106268	-0.11494884	0.02173867	0.15323126	-0.10527151	-0.020658348	-0.05907463	-0.010945442	-0.06737671	-0.074861154	-0.10665159	-0.115252145	0.08703381	-0.048793614	0.09593712	-0.06208119	-0.053636853	0.09311075	-0.04765938	-0.04269363	0.035050176	0.04499446	-0.055579383	0.004863244	-0.112319976	0.16616853	-0.032949615	-0.059542198	-0.17130253	0.097894475	-0.10910922	-0.12973744	-0.10096315	0.015389246	0.114873655	0.11242306	0.0001195427	-0.011621942	0.03040658	0.063681796	0.072173424	0.013299411	-0.07001052	0.027699124	0.119121894	0.01144363	-0.011673628	-0.036199037	0.03594482	0.050763216	-0.041170426	-0.043329068	0.07303311	0.03937688	-0.08451665	0.12982826	0.03699236	0.112869106	-0.05837671	-0.026638484	-0.13507074	-0.15169193	-0.049365357	0.0145708	-0.02878145	-0.0987017	0.10929332	-0.021093247	0.11560477	0.13506478	-0.14822127	0.04343725	0.0029907362	0.0034679838	0.022849472	-0.074180864	0.097473696	0.012612397	0.028808843	-0.06455483	-0.04223235	-0.038973097	0.12335713	-0.019977117	-0.15612616	-0.12483688	-0.082099885
0.060820747	-0.039819345	0.0018262096	0.13274427	0.07141277	0.0999287	-0.060416564	0.05262851	0.05337256	-0.123462446	-0.07604056	0.05735306	0.08118398	-0.07018904	-0.14685772	0.046277042	0.079625174	-0.06801146	0.01889681	-0.028976923	0.016151018	0.11407853	-0.052447166	-0.124822706	-0.021950185	-0.0032256427	-0.07835907	0.07545483	0.09395186	0.09705773	0.06392698	-0.1194802	0.09615426	-0.124967776	0.089788415	-0.10110245	-0.13373144	-0.04851869	0.13333409	-0.030173227	-0.057356853	-0.15538947	0.05313952	-0.13599372	-0.103678614	-0.10679649	0.16044001	0.08863538	0.12783298	0.09191374	0.006469377	0.045550406	-0.015233964	0.089516036	-0.14771548	-0.107332826	0.047097877	0.10920835	-0.038886502	0.07014185	-0.08400858	-0.083225936	-0.038809337	-0.055617422	-0.08545808	0.046812803	0.07127948	-0.08398014	0.08624619	-0.07508671	0.09651239	-0.10007244	0.11152786	-0.114962764	-0.12535879	-0.07089529	0.06770179	0.057366714	-0.18248549	0.07943519	-0.1153694	0.10326404	0.1037336	-0.13021134	0.11823106	0.06599522	0.03475793	-0.020728314	-0.022368696	0.03314793	0.09862538	-0.022060089	-0.08123216	0.041253917	0.12825257	0.040066	-0.073388994	-0.13691624	-0.01643522	0.0020963664
0.10863175	-0.029741323	0.010813036	0.111627065	0.09548244	0.076633215	-0.045272715	0.045341827	0.034531903	-0.18501836	-0.07791795	0.09787494	0.09875293	-0.024396872	-0.14382438	0.007973194	0.05555619	-0.11347856	-0.02079541	-0.01278385	0.043310393	0.14677696	0.00046031398	-0.16536473	-0.0033410864	-0.0028809058	-0.08086663	0.05776303	0.07263223	0.09783971	0.07609763	-0.07691331	0.1464081	-0.06406079	0.07582488	-0.12819646	-0.10890111	-0.06294655	0.09790524	-0.025793381	-0.09630834	-0.110951364	0.027687192	-0.13919507	-0.090411454	-0.13494267	0.11214817	0.09171711	0.06505314	0.050165445	-0.005446215	0.035219487	0.007930188	0.1567452	-0.15435985	-0.11100085	0.04974078	0.067302555	-0.039282348	0.023221087	-0.077002585	-0.09414356	-0.06529502	-0.07554458	-0.07205456	0.068747945	0.05143417	-0.07083859	0.100302346	-0.12038105	0.105708234	-0.05963604	0.05914602	-0.10512964	-0.16383164	-0.057792887	0.04854423	0.08037541	-0.16088289	0.05201836	-0.093245775	0.067797914	0.06839382	-0.105459385	0.103659764	0.049111344	0.06474828	-0.060385283	-0.05147332	0.026510183	0.07668254	0.010412334	-0.09069569	0.073792845	0.07516861	0.045678142	-0.091909565	-0.1419482	-0.03769448	0.009836115
0.12562694	-0.08422368	-0.0054197446	0.08323147	0.06246875	0.084099606	0.0048071374	0.029333798	0.032557204	-0.12062159	-0.06638392	0.10800769	0.09122415	-0.053220946	-0.1648195	0.04834409	0.06489807	-0.07680547	-0.02312722	-0.032460086	0.060203232	0.04269974	-0.0076747346	-0.1182084	-0.04092754	0.012487992	-0.043746278	0.04845607	0.06667385	0.062085964	0.024303768	-0.06615964	0.09655171	-0.09074587	0.079719156	-0.08099849	-0.10790955	-0.054737724	0.063257806	-0.026185308	-0.09728709	-0.14872205	0.0640877	-0.0750441	-0.09824356	-0.10503507	0.10648171	0.03792746	0.14948957	0.015066974	-0.00247929	0.017492881	0.037577875	0.14932092	-0.12365555	-0.1284075	0.06394604	0.089217536	-0.01956596	0.029071104	-0.015329187	-0.038907304	-0.082141705	-0.047670517	-0.05051644	0.07496924	0.029206915	-0.05408621	0.05295784	-0.056778263	0.1018518	-0.07536904	0.099284396	-0.11074519	-0.14226326	-0.027799068	0.04515286	0.07148304	-0.116321005	0.077878885	-0.09369827	0.06400988	0.10425606	-0.14178845	0.09130169	0.050910737	0.04146133	-0.052678216	-0.031241324	0.022836009	0.064316936	0.005214944	-0.04380837	0.045416646	0.06384583	0.061158292	-0.063263625	-0.12659766	-0.06750682	-0.0063378224
0.05673361	-0.022839207	0.0066986275	0.18041496	0.10590149	0.07778024	-0.06251373	0.050639845	0.060414568	-0.109227166	-0.05787144	0.054348756	0.13784848	-0.075603604	-0.13070048	0.018854277	0.0908313	-0.11690069	-0.0745163	-0.044390958	0.06544646	0.036277052	-0.011750946	-0.086523056	-0.04595553	0.008754879	-0.08462603	0.08919951	0.04076284	0.0849649	0.08377481	-0.1323073	0.10871957	-0.07310855	0.051142603	-0.094133735	-0.13479987	-0.038148377	0.1654507	-0.04758001	-0.07950899	-0.13397016	0.08076716	-0.16283298	-0.11700465	-0.059088476	0.117973156	0.07054471	0.11984646	0.009255732	-0.03180313	0.03941486	0.0009992594	0.120023556	-0.093137786	-0.13559335	0.077107765	0.08530918	-0.07568294	0.08860828	-0.025440466	-0.115231775	-0.06428177	-0.06500948	-0.041226882	0.10614046	0.019715957	-0.05851034	0.081121504	-0.11121195	0.09302779	-0.08710494	0.030673193	-0.13342804	-0.089949094	-0.11076223	0.031705182	0.10779274	-0.074938826	0.07732115	-0.13830034	0.03806043	0.043256447	-0.11927975	0.11407889	0.08719129	0.05962702	-0.07039529	-0.054199316	0.048377242	0.0546288	-0.012131097	-0.054864377	0.07392641	0.031171713	-0.002207787	-0.069889255	-0.0948807	-0.07714329	0.0040291464
0.11556211	-0.018521026	0.034604117	0.117781274	0.12408678	0.10573696	-0.01254591	0.038414903	0.04347942	-0.06609129	-0.019372303	0.08501189	0.028577788	-0.030743694	-0.12167896	-0.06369194	0.0756281	-0.06816398	-0.011247938	-0.06838249	0.06218967	0.061705004	-0.052386824	-0.11151716	-0.05662874	0.041879136	-0.089460105	0.015219748	0.08390663	0.10991486	0.0066046463	0.011510379	0.121446036	-0.007596083	0.05749657	-0.09991664	-0.1464202	-0.052051153	0.10671701	-0.013977699	-0.07544047	-0.050911125	0.035216358	-0.08079757	-0.13532333	-0.082923725	0.12171667	0.037309304	0.09097944	0.07188905	0.0007791095	-0.009403163	-0.019937849	0.11420459	-0.11817003	-0.074796304	0.07364169	0.10761836	-0.09849714	0.041300073	-0.05830487	-0.14627033	-0.015578213	-0.027573872	-0.08062466	0.065101564	0.062332846	-0.0167328	0.06354872	-0.14208615	0.13234623	-0.10416196	0.123314254	-0.10734837	-0.16011284	-0.06055898	0.116891116	0.036979876	-0.12679611	0.09184048	-0.123815015	0.030489156	0.054240074	-0.08840606	0.057334505	0.0067443554	0.040294718	-0.0419878	0.009652731	0.05259433	0.08380948	-0.0006575418	-0.05886178	0.07844352	0.062629685	0.034092855	-0.025375325	-0.14263266	-0.024421308	-0.04091909
0.1362548	-0.11768538	0.020068195	0.048233956	0.055772707	0.08865843	-0.075416625	-0.03670853	0.08601196	-0.048815895	-0.019656816	0.07421968	0.018654067	-0.032197986	-0.09393452	0.011759891	0.06752537	-0.10768691	-0.02683919	-0.05288846	0.083255745	0.13484135	-0.05279317	-0.12869722	-0.004531387	0.04109606	-0.08826113	0.025455786	0.021118017	0.13155901	0.019010782	-0.10845751	0.05752142	-0.07303343	-0.02585507	-0.1578423	-0.068173975	-0.062568136	0.12588586	-0.013375298	-0.08349432	-0.11831552	0.078615695	-0.11570673	-0.11912042	-0.088136956	0.105455555	0.02086938	0.111107185	0.07680603	-0.019434912	-0.008371618	0.039097454	0.16532527	-0.10647785	-0.056965027	0.09489704	0.092637956	-0.09662804	0.023817122	0.00023258067	-0.044451065	-0.075876996	-0.13154188	-0.07782199	0.028947342	0.0009351637	-0.06877598	0.09970609	-0.08409853	0.085380256	0.014456231	0.07452001	-0.077906154	-0.1475752	-0.010358064	0.052436534	0.060704835	-0.1265836	0.0539834	-0.018405234	0.13672152	0.023840724	-0.13583432	0.14748836	0.11471559	0.013971457	-0.04194662	0.06594929	0.033846512	0.059548486	0.036092214	0.0197036	0.040385503	0.030318001	0.032639228	-0.07485932	-0.08501346	-0.075387426	-0.011889275
0.08869028	-0.029303206	0.03668548	0.120616466	0.092128426	0.103014894	-0.069419295	0.011614153	0.05281863	-0.13833284	-0.06783005	0.07545327	0.08694828	-0.056243893	-0.1438661	0.01890986	0.0616558	-0.09512369	-0.0022633735	-0.05906606	0.051655307	0.08318179	-0.011028706	-0.1447444	-0.014223524	0.017812278	-0.084641375	0.08559464	0.07398394	0.09684374	0.06990434	-0.101012945	0.15342924	-0.121031255	0.07849086	-0.10541835	-0.1052398	-0.038130973	0.15460894	-0.016950993	-0.06747785	-0.13872586	0.053982347	-0.14162797	-0.104128584	-0.078775994	0.1474654	0.07538145	0.11509737	0.06872573	-0.039751947	0.04467662	0.021198053	0.13144542	-0.14704968	-0.12984286	0.082206145	0.09525468	-0.0045933058	0.05678934	-0.04924123	-0.11881246	-0.053132143	-0.0681136	-0.03764415	0.08004319	0.051691975	-0.06643203	0.05075534	-0.08009634	0.123555616	-0.04796023	0.07171976	-0.09526195	-0.11139754	-0.04504047	0.06656229	0.07844737	-0.11774475	0.087075055	-0.12311346	0.07148207	0.08025197	-0.10666768	0.11177379	0.07519346	0.066463545	-0.06856788	-0.060439244	0.0043453993	0.060453687	-0.0032783337	-0.036908135	0.04969401	0.12277898	0.04889655	-0.07549959	-0.12364035	-0.038743924	-0.039105035
