0.0541732	0.01143966	0.20572013	-0.08196351	0.2177797	0.100320525	0.18335268	0.012796337	0.0068180123	0.15313154	0.08283631	-0.019094333	-0.4291446	-0.08918479	-0.09662154	-0.090857685	-0.2579114	0.107448004	-0.37427738	-0.03681066	-0.27580112	0.18987519	0.061524983	0.33252463	-0.2712218	0.09830944	0.35724226	0.3512496	-0.1885242	-0.19206727	-0.13497326	0.3049449	-0.012747674	-0.45477232	0.30485573	-0.31278023	0.029546602	-0.11851789	0.11889427	0.0639749	0.07901256	0.020312432	0.09186394	0.45595986	-0.036254503	0.10522067	0.0067767715	-0.06674754	-0.089356795	-0.17446794
0.1965924	0.08016196	0.03907378	0.01531983	0.2505563	0.17566608	0.21693857	-0.05213402	-0.09045475	0.08984815	0.08032955	-0.17769533	-0.40959716	0.06749259	0.13728867	-0.068104304	-0.14977488	0.35317847	-0.33041963	0.045002002	-0.33245364	0.12884326	0.14909002	0.19283786	-0.2960738	0.11921491	0.30129486	0.26833874	-0.036118202	-0.10971835	-0.11527387	0.2391435	-0.057320524	-0.36069787	0.22551861	-0.2804042	-0.25073504	-0.06421875	-0.011757654	0.015792234	-0.019045588	0.027964983	-0.054124527	0.3214938	-0.0029431132	-0.009828905	0.0062199584	-0.12300418	-0.013773723	-0.05973588
0.2851292	0.08657613	0.02832303	-0.08345449	0.33585232	0.20881376	0.34534186	-0.14948176	-0.10454654	0.14168921	-0.012355051	-0.11468682	-0.47188833	0.09720607	0.17816547	0.0011882619	-0.21277463	0.4012065	-0.2965418	0.015971256	-0.32023627	-0.025035258	0.14686778	0.20709118	-0.23636305	-0.029222583	0.22307497	0.2939221	-0.0599148	-0.13272308	-0.06261591	0.23729019	-0.06721642	-0.43665665	0.3090048	-0.18827564	-0.29452178	-0.1476379	0.018923394	0.11583288	-0.07706609	0.05870798	0.038579416	0.15703371	0.1231339	-0.098448984	0.0075408206	-0.21269496	0.07440044	-0.04525777
0.1665762	0.07892288	0.059126634	-0.004575974	0.15026629	0.13039428	0.23407513	-0.039610326	-0.04528104	0.025995143	0.05185677	-0.15265481	-0.3430384	0.053990528	0.12591912	-0.069574334	-0.13973336	0.2991259	-0.33439952	0.011706928	-0.3009299	0.11363548	0.10015359	0.20426685	-0.2915468	0.12437492	0.23757285	0.2861524	-0.0024382942	-0.12088344	-0.087910786	0.18049875	-0.07740084	-0.2963253	0.19538957	-0.22254612	-0.22283192	-0.092321165	-0.021916933	0.0020851071	-0.030418197	0.02075675	-0.06218067	0.28392717	0.050055586	-0.0069684377	-0.0045214915	-0.10846259	-0.021767758	-0.040171847
0.2985433	0.17685087	0.17629601	-0.0074785603	0.28500345	0.029849395	0.119600564	-0.019276168	-0.22460647	0.08469059	-0.06861032	-0.15809444	-0.4442743	0.11250739	-0.043397404	-0.17882755	-0.2633355	0.32225996	-0.29874158	0.07637463	-0.3314212	-0.03577448	0.04754892	0.012635011	-0.33889207	0.1345983	0.08208556	0.20743057	-0.018867642	-0.063660726	-0.15199846	0.18369837	0.06412929	-0.34026384	0.03205169	-0.2708116	-0.04905887	-0.06512364	-0.021206638	-0.02453344	0.060194843	-0.08583286	0.08254344	0.4125412	0.11775832	-0.037219185	0.05003977	0.07878539	-0.03517834	-0.11575494
0.12625335	0.0697148	0.08927854	-0.060587477	0.28099942	0.21853067	0.31452787	0.040431663	-0.09408387	0.017036494	0.16230424	-0.010931535	-0.41524297	0.045905735	0.16586499	-0.13244805	-0.087362014	0.4393427	-0.37724397	0.08365632	-0.2678831	0.18792632	0.2549283	0.32938415	-0.24720933	0.15380391	0.31217262	0.35534728	-0.057161093	-0.071141884	-0.18642928	0.1222493	-0.07642751	-0.44461575	0.07733135	-0.3415508	-0.22637516	-0.20166118	-0.09167577	-0.072480775	0.012193114	0.10187762	-0.1289535	0.27204382	0.12819453	-0.036124073	-0.04259281	0.037950214	0.032147456	-0.11698741
-0.06339498	0.098931804	-0.01675569	0.05959461	0.017833034	0.19767378	0.39246237	0.106732756	-0.21952054	0.15837058	0.19397594	-0.14933297	-0.21668766	-0.07262838	0.26474833	-0.097775154	-0.25049806	0.23105295	-0.35654205	0.049357627	-0.3067328	0.027989218	0.22458939	0.28596088	-0.1919677	-0.0021161272	0.034141734	0.0132343955	0.076038025	0.03735629	-0.13393483	-0.04955279	-0.12189395	-0.34416726	0.014139829	-0.27019814	-0.24390285	-0.0049479944	0.0022174637	0.010742791	0.11210784	0.04737162	-0.10471561	0.24879214	0.07028689	0.11099801	0.14789768	0.047386732	0.077830195	-0.034617208
0.16990294	0.30127862	-0.055949144	0.0050049704	0.3179942	-0.0022801778	0.28640014	-0.081627175	-0.23629762	0.24007796	-0.056307033	-0.25931174	-0.23150487	-0.10282442	0.012279355	-0.0026051307	-0.21746404	-0.086709335	-0.16876294	-0.10250668	-0.17011566	0.19324367	-0.06275378	0.077874765	-0.29448622	0.059125435	0.19667953	-0.023092404	0.13410498	-0.073739626	-0.29716423	0.29312444	0.058198243	-0.30444774	0.31098607	0.11537435	-0.04128267	-0.118316814	0.11745062	0.04626166	-0.03415986	0.013934313	-0.18767716	0.35913315	-0.07905988	0.016205123	0.09327737	0.11771517	-0.10595162	-0.21075222
-0.058551054	0.22871038	-0.07596924	-0.1008674	0.1745655	-0.11555502	0.16841772	0.11635522	-0.19162996	0.017295081	0.21106607	-0.09824784	-0.27110443	0.15450817	0.1715437	-0.294148	0.07889887	0.34742454	-0.2683645	-0.17060357	0.044480063	-0.119659595	0.07716063	0.105353646	-0.062167507	0.057759523	0.31384617	0.14802074	-0.038109712	-0.22076403	-0.31251842	0.11327762	-0.055315305	-0.092589416	-0.003730717	-0.048062954	-0.2806	-0.048642356	0.037701644	0.08648527	0.16985892	0.073095486	-0.019859947	-0.17939506	0.25320286	-0.16569081	0.062071007	-0.03438094	0.15058361	-0.15413617
0.23928761	-0.024442602	-0.008599487	-0.07384552	0.28827298	0.07561959	0.29244247	-0.049893856	-0.060426783	0.07681761	0.10983122	0.015443627	-0.3402927	-0.017560527	0.14260738	-0.004349808	-0.14014411	0.3649777	-0.26829702	0.080321215	-0.29071498	0.08849762	0.14878647	0.22655384	-0.22040923	0.026461676	0.27081934	0.2847201	-0.107628234	-0.19750726	-0.13786012	0.15773693	-0.14414413	-0.394008	0.19807719	-0.15889362	-0.20962842	-0.13172182	0.041398928	0.1028634	-0.07672445	0.037769333	0.051895488	0.1810542	0.04982334	-0.046997197	-0.031342838	-0.046510447	-0.021490214	-0.065536804
