-3.434462	2.3833313	3.2050707	-2.8216822	3.0721073	3.2015138	2.5060234	-2.1152043	-3.4545107	-2.6179953
-2.7153423	3.1670067	2.2041566	-2.3962603	2.4880056	3.039681	2.555908	-2.6118345	-2.9870844	-2.340808
-2.9780142	3.3083348	3.6979294	-3.2671592	4.385428	3.5912194	2.8887532	-3.0805216	-3.3153539	-3.4120579
-3.3825836	3.7730994	2.6609023	-2.8355885	3.6069856	3.719595	3.2454908	-3.7482452	-3.59478	-3.5107265
-2.7506294	3.541874	1.9404383	-2.8006566	3.1734784	2.7196565	3.2258494	-2.7133348	-2.8205826	-2.367438
-2.8111486	2.644973	2.3721864	-2.7300484	2.9710052	2.815987	2.649073	-2.5963128	-2.6757905	-2.5528646
-3.4290235	3.261609	3.1806605	-3.1351264	3.9105387	4.1624603	3.2887144	-3.184922	-3.8805273	-3.5621586
-2.8616128	3.304632	3.360734	-2.8480446	3.3534777	2.9611337	2.9717584	-3.1322286	-2.9256184	-4.028922
-3.8378298	4.1732135	3.6892154	-3.346353	3.6895452	3.6552517	4.43815	-4.1522117	-4.00208	-3.453289
-3.176403	3.3407536	3.2996988	-3.9511657	3.5766711	3.7502236	4.103942	-3.4818306	-3.3177848	-3.7822974
-2.8099837	3.1486487	2.9607208	-2.6840363	3.4152732	2.991211	3.272124	-3.123503	-3.5147495	-3.1688268
-3.5781827	3.034302	3.5294735	-2.5052354	2.2303407	3.0562103	2.301533	-2.79523	-2.8683493	-2.793735
-2.53873	2.9727647	2.195057	-2.3078206	2.374202	2.658203	2.6398067	-2.9736814	-2.6315746	-2.940172
-2.0153978	2.161105	1.8789248	-2.3035047	2.1929533	1.862519	1.970245	-1.866773	-2.3619487	-2.1845179
-3.6213205	3.3740687	3.7309413	-3.6454687	3.405092	3.468411	3.095854	-3.6229098	-2.852997	-3.0716968
-4.3770566	3.7817028	3.4074247	-3.4336524	4.691845	3.5241745	4.326607	-3.8683646	-4.004862	-4.3111243
-2.732245	2.993027	2.5048358	-2.9131856	2.7000732	2.7423916	3.245829	-2.5303867	-2.6611729	-2.4493718
-3.3265152	3.3362024	3.056971	-2.8208144	3.2446978	2.882263	2.8094127	-3.175723	-2.7653568	-2.9888213
-2.1356769	2.7670248	2.686663	-2.632646	2.5428295	3.531525	2.9147284	-2.660554	-3.0693772	-2.679928
-3.2047458	3.2756457	2.483196	-2.9458637	2.4564192	3.1373727	3.087864	-2.6955507	-3.2779899	-2.3020701
-2.818034	3.2817202	2.7546527	-3.211447	4.1152864	2.8921258	3.3402708	-2.9760664	-3.2774105	-2.6609802
-2.6942348	3.1554139	2.7429755	-2.9351172	2.5769427	2.969417	3.0978239	-2.909482	-3.008032	-2.2999096
-1.8155286	2.1312554	2.0154223	-2.10162	2.092465	2.1525078	2.0506618	-2.2392247	-2.3648808	-2.2555254
-2.7378447	3.233375	2.5285518	-3.3576982	2.758193	2.6872306	2.7788332	-3.516598	-2.8856962	-3.1904557
-2.8237379	2.89576	2.81192	-3.3915176	3.2842906	3.4749038	2.385234	-3.0820677	-2.936935	-3.0504327
-2.6379821	3.3503315	2.5275328	-2.2785184	2.4314468	2.5916274	2.6263049	-2.4863567	-2.404774	-2.527339
-3.2703254	3.4622223	2.7173345	-2.2281995	3.391155	2.9801576	2.588222	-2.7743604	-2.550563	-2.9186578
-2.621029	3.2206748	2.93688	-2.7131252	2.6091638	2.563979	2.7614453	-3.0575504	-3.4004166	-2.6868398
-1.8564284	2.2217486	1.8764181	-2.3358555	2.0441153	2.238789	1.7584276	-1.8083286	-2.0487761	-1.8919232
-1.629518	1.8487198	1.7902136	-1.7330514	1.7885367	1.9011787	1.466932	-1.5218737	-1.7919797	-1.3219628
-2.3057697	2.3513079	1.9768741	-2.7835753	2.4269452	2.032353	2.0877402	-2.2205677	-2.3790016	-1.7725103
-2.9857087	2.6944854	2.2519166	-2.8370707	2.9256458	2.3140166	2.699706	-2.443512	-2.6070592	-2.7917879
-3.358439	3.637255	2.9527707	-4.0955505	3.6377058	3.5042028	3.643249	-3.7858043	-3.2810717	-4.0773225
-2.2960901	1.9495447	1.8866844	-1.9586757	2.3460302	2.108478	1.6903833	-1.615199	-1.5829694	-1.8963116
-2.0378506	2.5212004	1.4891776	-2.8060474	2.2736294	2.5191908	2.4690175	-2.1935706	-2.3316548	-1.9604836
-1.9914371	1.6629542	1.4222386	-1.7110746	1.6948	1.8115832	1.6198077	-1.6337333	-1.7610475	-1.5003939
-3.3099604	2.83242	3.1878994	-3.1024513	2.8326714	3.5032501	2.4741282	-3.2584257	-2.589127	-2.9785864
-1.5570084	1.6848154	1.3476732	-1.6318026	1.6933889	1.7121952	1.5604225	-1.5429069	-1.8016768	-1.4913402
-2.7477634	2.8562067	2.57056	-2.7084513	2.381359	2.4302516	2.6221087	-2.631902	-2.379835	-2.538968
-2.5616057	2.7746997	2.759055	-2.679011	3.0858881	2.706231	2.6716468	-2.6565537	-2.5647302	-2.7414112
-2.4806035	2.7302186	1.981891	-2.5460694	2.686167	2.5541828	2.346592	-2.2165332	-2.4382324	-2.118168
-3.4172513	3.749574	2.6266382	-2.6920168	3.585423	3.7090962	2.8651931	-3.3723915	-2.615689	-3.013154
-2.551603	2.4118063	1.78546	-2.6745548	2.664673	2.2925327	2.3444126	-2.48604	-2.7733407	-2.1441839
-2.4799013	3.003725	1.8732296	-2.697462	2.5432963	2.5318995	2.412235	-2.4596515	-2.6101737	-2.7011447
-2.77693	2.6690645	2.6091151	-2.3520231	2.6074247	2.5134068	2.0687308	-2.4407668	-2.844591	-1.9821241
-2.1274865	2.506866	2.4038615	-2.424135	2.654981	2.2953296	2.4184017	-2.2162654	-3.15114	-2.6270902
-3.5027416	3.3026977	2.7161028	-3.094152	3.9163728	3.5582528	3.5818043	-3.9799945	-3.0813413	-2.870194
-4.062322	4.439418	3.621893	-3.7645876	4.2797074	3.8493586	4.1881285	-4.240446	-3.9722285	-4.1083646
-3.7956204	4.039643	3.5778291	-4.3451185	3.9608586	3.8973553	4.5100837	-4.0613933	-3.8835309	-4.1939516
-4.0465217	3.089341	3.2363455	-3.0696445	3.668807	2.839461	3.1795285	-3.302542	-3.2241108	-3.2806823
-2.1749418	1.9899728	2.0065649	-2.2736325	1.8596768	1.8867304	1.8338636	-1.9214196	-2.2467527	-1.8966148
-2.7116156	2.4583259	2.1079276	-2.5291884	2.743586	2.8173287	2.6978767	-2.3949792	-2.588429	-2.3283844
-2.1497266	2.5897253	1.8314217	-2.224667	1.858212	2.4702985	1.8826094	-2.1275356	-2.3195908	-1.9964764
-2.9392643	2.7393405	2.58245	-3.245766	2.8894517	2.6281362	2.5281339	-2.8026533	-3.1148038	-2.3696337
-3.3120484	4.0252323	3.3633084	-3.2872908	3.3502073	3.2341106	3.4288006	-2.964553	-3.205599	-3.4732342
-2.7664332	2.139145	2.001179	-2.0536723	2.0976868	2.4766438	2.0029025	-2.0953681	-2.6193495	-2.351713
-2.185397	2.0902936	2.1160252	-2.000198	1.9139203	1.8901619	1.7902025	-1.7042284	-2.1468172	-1.6527147
-1.834936	1.7962415	1.4959296	-1.7302011	1.8135726	1.7714419	1.6778893	-1.828307	-1.6557702	-1.8388177
-2.560363	2.6684725	2.0063312	-2.1136448	2.495789	2.5413437	2.435776	-2.3365498	-2.4325633	-2.2775755
-2.1829805	2.3699043	2.2929335	-2.470779	2.2059708	2.281126	2.1614628	-2.5127776	-2.3798206	-2.2283995
-1.7592474	1.902337	1.8077447	-1.7656254	1.6983366	2.1069715	1.6170795	-1.808011	-2.0826628	-1.7664906
-1.685818	1.7722112	1.4223223	-1.5697213	1.6767733	1.6057708	1.5095427	-1.6339521	-1.7303411	-1.3213147
-2.141024	2.728915	1.8535566	-2.1316104	1.9320959	2.224903	2.177196	-2.1213274	-2.389255	-1.8203074
-1.8105451	1.8370224	1.5946062	-1.6370611	1.748222	1.9337504	1.4263986	-1.8017612	-1.8739346	-1.5181848
-1.9079822	2.039821	1.6127398	-1.5646013	1.8461888	1.9468108	1.7844328	-1.665472	-1.6073484	-1.6756885
-2.1096292	2.1982894	1.6730256	-2.280323	1.9238038	2.26242	2.2267942	-1.8555365	-1.9943191	-2.136307
-1.9684991	2.094016	1.5364045	-1.9337213	2.0067227	1.9351883	1.6689894	-1.7399715	-1.9042131	-1.554784
-1.7251991	1.9238659	1.2751701	-1.6441424	1.6289481	1.7687105	1.3082762	-1.3520827	-1.5573524	-1.3425366
-1.9348667	1.8288623	1.6026608	-1.8326461	1.9394002	1.750857	1.465936	-1.8853232	-1.5406384	-1.7169312
-1.9194716	1.9271973	1.8172537	-1.8881966	1.8975852	1.9118686	1.7229341	-1.7839667	-1.9317049	-1.7319566
-2.7161512	2.980786	2.6271791	-2.7476711	2.7932603	2.8317897	2.6467376	-2.694161	-2.8073604	-2.668005
-1.8122755	1.9412783	1.6115003	-1.9237167	2.1322732	2.1134539	1.932256	-1.8329147	-2.1915374	-2.0876968
-2.043686	2.0336597	1.5065067	-1.9304991	1.9081194	1.9666158	1.6650554	-1.8123596	-2.0204186	-1.6726546
-1.5676985	1.783618	1.3491642	-1.7862476	1.7672338	1.929303	1.6390325	-1.6769398	-1.7551728	-1.6924673
-1.7503743	2.0052607	1.2675883	-1.6011876	1.6280522	1.752511	1.5827667	-1.6635438	-1.7396404	-1.4109303
-2.749921	2.6826487	2.534011	-2.6381307	2.3327196	2.7071402	2.3507552	-2.1626394	-2.5019164	-2.303724
-2.293959	2.4656131	1.8394886	-2.183185	2.100372	2.6555326	2.3117068	-2.4292567	-2.5768533	-2.2884502
-1.6711295	1.9032747	1.451914	-1.6554022	1.7523363	1.717551	1.4863913	-1.4672173	-1.8647927	-1.5900471
-3.284638	3.0588338	3.3349211	-3.64408	2.7907736	3.2448971	2.9107792	-3.1413393	-3.362015	-3.1753495
-1.8755894	2.1756506	1.4479476	-1.6678201	1.9733461	2.0215137	1.886716	-1.8699187	-1.8330547	-1.790663
-3.0261147	3.046532	2.16643	-2.6495326	3.464564	2.673288	2.5531735	-2.7721083	-3.13359	-2.6246202
-2.9120588	3.488387	3.0012085	-3.5154207	4.0014534	3.666805	3.0740986	-3.3517003	-3.7378597	-3.0309165
-2.9825256	3.4735453	3.527156	-3.8176131	3.423558	3.0348933	3.3592298	-3.335575	-3.3410938	-3.1118376
-2.4546483	2.7700546	2.4418905	-2.3713214	2.6637008	2.685521	2.5551386	-3.4346068	-2.592702	-2.8111782
-3.817001	3.93676	3.8892026	-3.3364322	4.224885	3.767915	3.819359	-3.4286108	-3.2975001	-3.5843422
-2.5244243	2.2095816	2.4528637	-2.7712197	3.223464	2.7772424	2.359853	-2.3294492	-3.033054	-2.255952
-3.1893017	3.1187437	3.0074818	-3.1528833	2.9116728	3.2558665	2.5993004	-3.2562466	-3.0222886	-2.7916033
-2.6045277	2.3008587	2.296177	-2.3435013	1.9605118	2.5449493	2.246591	-2.5989897	-2.0577507	-1.9488055
-3.1128402	2.6207857	2.2696774	-2.8107607	3.0446365	3.0422642	2.3577995	-2.69547	-2.5934098	-2.2574787
