-0.06804343	-0.84128016	0.5509817	-0.29729414	0.10413321
0.26563558	0.07274008	0.486809	-0.64758354	0.4764228
-0.2157387	-0.72279906	0.21948346	0.16338502	-0.1366357
-0.014235525	-0.27883652	0.20858787	-0.0908509	0.051459897
0.010838526	-0.27862436	0.2831091	-0.18089628	0.12179942
-0.19262424	-0.98522246	0.5084956	-0.023455849	-0.022606015
-0.21655281	-0.8660149	0.46314374	-0.02929396	0.013098595
-0.17078727	-0.39598364	0.036666177	0.207974	-0.17037104
0.5208647	0.07498808	0.51100814	-0.5821927	0.14491403
-0.14134471	-0.79352844	0.4883552	-0.12931052	0.053749047
0.06956813	-0.0895614	0.26327163	-0.25611708	0.18169217
